CensusTract,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
6073012101,California,San Diego,2517,1200,1317,74.0,15.3,0.4,0.6,9.3,0.0,1391,48942.0,8702.0,16471.0,1933.0,18.8,35.9,18.6,30.5,21.8,17.3,11.7,64.0,19.2,7.6,1.2,2.1,6.0,26.6,963,80.0,11.4,8.6,0.0,12.4
6073012102,California,San Diego,3784,1864,1920,78.6,6.9,3.3,0.0,10.8,0.0,2287,46335.0,4264.0,17029.0,3171.0,24.1,24.2,23.5,27.3,27.0,11.7,10.5,68.4,20.8,4.9,1.2,1.3,3.4,26.0,1679,82.8,11.7,5.5,0.0,9.8
6073012200,California,San Diego,3441,1698,1743,69.2,13.2,5.0,1.6,8.5,1.5,1939,49028.0,11351.0,18076.0,2012.0,18.1,23.2,23.1,29.5,21.2,16.9,9.4,69.5,18.6,3.1,2.1,0.0,6.6,26.9,1456,76.6,14.5,8.9,0.0,13.5
6073012302,California,San Diego,1743,802,941,65.3,23.3,0.6,0.2,5.3,0.0,1100,35729.0,4067.0,21438.0,3154.0,29.8,34.9,32.3,18.8,33.2,9.5,6.2,77.1,9.6,5.5,2.1,3.9,1.8,26.5,740,71.2,24.7,4.1,0.0,6.8
6073012303,California,San Diego,3537,1594,1943,57.1,28.8,4.6,1.2,6.5,0.0,2606,46620.0,8670.0,23919.0,3326.0,19.5,28.1,21.2,15.2,37.9,11.2,14.6,78.6,10.8,6.1,0.3,0.7,3.5,29.4,1290,74.2,17.8,8.1,0.0,12.2
6073012304,California,San Diego,3388,1713,1675,58.0,36.3,1.0,0.4,3.6,0.2,2343,52068.0,9483.0,30061.0,3363.0,10.4,18.2,37.2,21.5,22.6,8.0,10.8,80.1,14.3,2.4,0.7,2.1,0.4,23.6,1440,67.2,27.1,5.7,0.0,10.2
6073012401,California,San Diego,3783,2006,1777,66.8,20.0,4.7,0.0,7.1,0.0,1941,35525.0,3836.0,15648.0,1906.0,39.6,65.7,18.6,36.0,24.9,13.8,6.7,71.7,14.9,6.6,1.3,1.2,4.2,23.2,1439,81.2,15.3,2.4,1.1,18.1
6073012402,California,San Diego,5170,2580,2590,68.4,15.6,7.4,0.4,4.6,0.0,2942,41067.0,4935.0,18091.0,2351.0,27.5,28.2,29.5,26.0,19.0,14.7,10.9,72.6,15.0,6.7,2.9,1.9,0.8,27.9,2183,79.0,14.8,6.2,0.0,11.2
6073012501,California,San Diego,3098,1429,1669,72.0,17.9,4.1,0.0,1.9,1.0,1597,25189.0,7989.0,13615.0,2091.0,30.7,49.1,12.6,29.4,30.4,11.1,16.6,74.8,6.7,8.7,3.7,4.7,1.4,28.5,1281,84.9,11.7,3.4,0.0,15.2
6073012502,California,San Diego,4199,2044,2155,81.9,7.7,4.1,0.7,4.6,0.0,1906,30132.0,4341.0,14589.0,1924.0,31.1,44.2,17.0,33.7,18.8,16.1,14.4,77.3,5.1,8.7,4.3,1.2,3.5,24.3,1634,85.3,11.2,3.5,0.0,15.0
6073012600,California,San Diego,4641,2505,2136,79.5,13.8,0.8,0.2,4.8,0.4,2326,43125.0,7477.0,17039.0,3165.0,20.6,25.9,20.4,21.4,27.1,13.8,17.4,71.3,13.2,9.0,2.4,1.5,2.6,27.0,1823,78.1,16.2,5.7,0.0,14.3
6073012700,California,San Diego,5343,2639,2704,79.9,11.9,3.7,0.0,3.3,0.0,2758,33028.0,4836.0,16575.0,2209.0,21.2,37.5,21.5,26.5,24.8,15.2,12.1,70.5,8.8,13.2,2.8,1.7,3.1,28.5,2339,75.2,19.9,4.9,0.0,12.2
6073012800,California,San Diego,4021,1959,2062,61.8,26.2,4.7,0.0,6.5,0.0,2471,45806.0,7116.0,23760.0,3583.0,14.9,17.0,25.4,31.0,23.9,6.9,12.8,70.5,15.5,6.8,1.1,2.4,3.8,26.6,1659,85.9,9.0,5.1,0.0,17.1
6073012900,California,San Diego,3195,1630,1565,55.0,33.3,0.9,0.0,7.5,0.4,2191,65733.0,11875.0,25676.0,2470.0,8.5,11.4,29.7,14.7,32.7,11.9,11.1,80.1,8.6,0.8,1.8,6.9,1.8,22.6,1463,80.9,16.5,2.7,0.0,8.3
6073013000,California,San Diego,6604,3414,3190,72.7,15.9,3.8,0.2,5.1,0.3,4257,45673.0,6223.0,18900.0,1973.0,13.7,17.0,23.0,18.0,30.6,12.1,16.3,73.6,8.0,2.5,3.3,2.2,10.4,28.2,2551,69.2,23.1,7.7,0.0,17.4
6073013102,California,San Diego,6517,3632,2885,81.8,12.6,3.6,0.0,1.9,0.0,3629,43802.0,8625.0,17799.0,2249.0,15.3,6.3,15.1,21.3,39.0,13.2,11.4,75.3,7.2,2.9,3.1,5.1,6.5,24.9,2975,80.6,12.7,6.7,0.0,11.2
6073013103,California,San Diego,2630,1356,1274,82.7,11.6,2.2,0.0,2.2,0.0,1260,42663.0,4939.0,15675.0,1687.0,16.9,24.7,12.4,23.0,28.8,17.1,18.7,70.2,17.5,7.3,1.1,0.7,3.2,25.5,1142,84.0,11.7,4.3,0.0,13.4
6073013104,California,San Diego,5727,2820,2907,81.3,10.9,2.6,0.0,3.9,0.0,2954,34738.0,7470.0,16137.0,1638.0,22.8,33.7,12.9,31.1,29.0,10.9,16.1,71.4,10.9,9.1,1.8,3.3,3.5,22.8,2405,79.9,14.0,6.1,0.0,14.5
6073013203,California,San Diego,7018,3009,4009,86.2,6.0,3.7,0.0,2.6,1.3,3123,24876.0,3131.0,11902.0,1656.0,36.1,52.4,15.1,36.3,27.1,8.3,13.2,71.5,5.4,12.7,2.8,6.5,1.1,27.4,2354,85.6,7.6,6.8,0.0,19.5
6073013204,California,San Diego,4124,1991,2133,87.5,3.9,0.3,0.0,8.4,0.0,1786,35066.0,7371.0,15518.0,2066.0,19.1,28.5,21.9,22.6,29.3,6.8,19.4,77.6,5.7,7.3,3.9,2.9,2.5,26.2,1733,80.0,15.6,4.3,0.0,19.4
6073013205,California,San Diego,2475,1159,1316,91.6,5.6,1.7,0.0,0.3,0.0,998,31532.0,7173.0,13401.0,1623.0,24.2,33.8,16.7,27.6,27.2,9.7,18.9,53.3,15.1,6.7,13.6,5.0,6.3,31.5,953,80.4,11.1,6.9,1.6,12.6
6073013206,California,San Diego,7230,3420,3810,79.9,10.0,1.4,0.0,7.9,0.0,3781,36007.0,1863.0,15150.0,1181.0,20.6,35.5,14.1,26.3,27.0,14.1,18.5,68.9,17.7,5.8,3.7,2.0,2.0,25.6,2601,67.1,23.8,9.1,0.0,16.8
6073013301,California,San Diego,5418,2808,2610,59.7,32.8,0.6,0.3,4.6,0.0,3477,70614.0,6408.0,23880.0,2642.0,9.9,20.5,25.2,23.6,26.8,11.9,12.4,70.4,18.8,3.8,0.0,3.2,3.8,26.6,2278,73.0,21.5,5.5,0.0,10.6
6073013302,California,San Diego,4904,2201,2703,67.1,23.9,2.1,0.0,6.6,0.1,3027,63824.0,13497.0,21132.0,1972.0,14.8,19.5,24.3,16.4,25.4,17.1,16.9,73.9,16.3,2.9,2.5,1.7,2.6,27.4,1839,77.3,18.8,3.4,0.6,17.3
6073013303,California,San Diego,5545,2499,3046,79.7,12.0,3.2,0.2,2.9,0.0,3194,59120.0,16449.0,23199.0,3331.0,10.3,10.6,18.6,23.7,33.8,11.0,12.8,79.9,9.0,3.6,1.5,2.8,3.3,25.0,2507,80.8,17.8,1.4,0.0,14.4
6073013306,California,San Diego,4233,1923,2310,62.2,20.6,3.7,0.0,12.8,0.0,2823,50795.0,13656.0,21077.0,2280.0,13.1,13.3,32.9,19.2,26.6,9.8,11.4,76.9,15.2,1.6,0.0,4.6,1.8,25.3,1801,71.8,24.8,2.7,0.7,15.6
6073013307,California,San Diego,4212,2203,2009,73.9,14.6,5.2,0.0,4.6,0.0,2391,59926.0,14428.0,16916.0,2120.0,10.7,7.7,22.6,23.9,24.7,11.6,17.1,74.0,13.5,7.8,0.0,1.4,3.3,28.5,1471,79.3,15.2,5.4,0.0,13.2
6073013308,California,San Diego,3907,1795,2112,81.5,9.2,3.0,1.9,2.9,0.0,2105,49189.0,6200.0,15422.0,1344.0,10.5,13.7,21.5,20.2,31.5,14.4,12.4,75.8,13.8,2.7,0.0,5.3,2.3,29.8,1543,81.2,14.3,4.5,0.0,13.2
6073013309,California,San Diego,7505,3781,3724,53.2,22.5,2.4,0.1,14.1,4.4,4570,82792.0,6724.0,26836.0,2516.0,6.4,9.1,28.4,16.9,33.7,12.4,8.6,79.4,14.2,1.5,0.0,0.0,5.0,26.0,3598,75.7,19.4,4.9,0.0,8.7
6073013310,California,San Diego,28187,14116,14071,45.9,14.4,6.1,0.0,29.0,0.7,15614,74627.0,11845.0,26386.0,2208.0,11.0,18.0,44.0,16.0,26.5,2.7,10.9,77.6,13.2,1.6,1.6,0.7,5.3,27.5,12878,70.5,25.4,4.1,0.0,6.1
6073013311,California,San Diego,10643,4735,5908,42.8,24.6,6.0,0.0,23.0,0.0,6151,108942.0,4835.0,32338.0,2850.0,5.5,2.5,43.5,14.3,34.5,2.0,5.7,83.1,9.3,0.0,2.4,2.0,3.2,32.5,5130,71.6,22.5,5.9,0.0,5.7
6073013312,California,San Diego,2901,1367,1534,65.4,19.5,4.2,0.2,8.6,0.0,1824,62895.0,7060.0,22706.0,2963.0,6.3,15.1,23.7,26.7,32.6,8.8,8.1,85.8,10.1,1.3,0.7,0.1,2.0,25.5,1392,85.2,11.1,3.7,0.0,5.8
6073013313,California,San Diego,13088,6700,6388,34.9,15.8,9.1,0.0,33.7,0.3,7553,101133.0,8155.0,30072.0,3749.0,7.3,8.7,46.2,21.8,18.0,7.5,6.4,82.6,12.0,1.2,0.0,1.5,2.8,29.9,6268,65.5,31.5,3.0,0.0,6.8
6073013314,California,San Diego,17134,8413,8721,49.3,19.9,5.8,0.1,19.7,0.0,10289,96019.0,18161.0,27351.0,3106.0,6.2,8.6,44.1,19.9,24.2,4.1,7.7,83.5,7.6,1.1,0.0,2.3,5.6,30.7,7113,71.3,23.6,5.1,0.0,8.2
6073013401,California,San Diego,4562,2375,2187,57.6,34.8,1.2,0.0,4.8,0.3,3455,84702.0,10189.0,31635.0,2750.0,5.1,0.9,36.0,14.6,26.7,11.6,11.1,78.0,10.8,3.6,0.3,2.0,5.2,25.1,2203,69.6,22.8,7.6,0.0,12.4
6073013409,California,San Diego,5653,2920,2733,55.0,25.5,2.7,0.0,13.0,0.5,3964,78264.0,7676.0,30714.0,2266.0,8.6,13.0,35.0,18.2,28.6,11.0,7.2,84.4,8.5,0.4,3.2,2.1,1.5,22.9,2483,77.6,17.1,5.3,0.0,14.8
6073013410,California,San Diego,7978,3572,4406,40.4,26.6,6.0,1.2,20.5,0.0,5205,114464.0,13550.0,37624.0,3727.0,3.4,2.2,50.6,10.2,21.8,6.9,10.6,90.5,4.3,0.0,0.4,1.3,3.5,29.8,3762,64.4,27.0,8.6,0.0,3.6
6073013411,California,San Diego,5445,2804,2641,39.0,41.5,0.3,0.0,14.4,0.0,4091,89250.0,13720.0,38652.0,4071.0,4.2,0.8,50.4,16.4,21.8,5.5,5.9,83.3,5.9,0.0,0.0,0.6,10.2,25.1,2631,66.7,21.1,12.2,0.0,7.7
6073013412,California,San Diego,5048,2463,2585,47.3,29.6,1.7,0.0,16.1,0.0,3326,85458.0,4534.0,36021.0,4144.0,4.1,4.0,47.1,10.7,30.5,3.6,8.2,81.2,6.6,0.7,2.9,2.3,6.4,23.3,2203,64.1,22.2,13.7,0.0,10.1
6073013414,California,San Diego,8033,4272,3761,41.9,35.4,1.9,0.0,13.6,0.9,5454,92672.0,12417.0,31364.0,3505.0,10.1,15.6,46.7,15.8,23.7,2.7,11.1,73.0,13.4,0.0,0.9,5.1,7.6,27.9,3785,69.6,18.5,11.4,0.5,6.4
6073013415,California,San Diego,1595,732,863,46.1,38.8,6.3,0.0,7.3,0.0,1277,88220.0,4414.0,32311.0,2680.0,4.8,4.2,50.7,11.4,25.4,6.6,5.9,88.3,3.3,2.9,0.0,0.5,4.9,25.4,760,67.5,22.0,10.5,0.0,11.2
6073013416,California,San Diego,3770,1936,1834,44.8,30.5,10.3,0.2,9.2,0.5,2698,88160.0,7324.0,35692.0,6611.0,4.9,1.0,41.7,16.0,29.0,4.5,8.8,86.7,7.4,0.0,1.1,1.0,3.7,30.2,1589,65.7,26.7,7.6,0.0,7.0
6073013417,California,San Diego,2224,1086,1138,43.8,33.8,5.1,0.0,15.9,0.0,1606,118542.0,25070.0,38097.0,4068.0,2.6,2.7,51.2,14.5,23.9,3.6,6.8,78.9,14.3,0.6,0.0,0.5,5.6,28.0,924,62.3,30.1,7.0,0.5,19.2
6073013418,California,San Diego,6197,3096,3101,55.9,19.1,7.8,0.0,12.8,0.0,3786,77745.0,7660.0,27625.0,2827.0,11.0,12.2,42.7,17.3,30.6,3.0,6.4,82.4,4.9,0.0,1.7,0.0,11.0,28.7,2906,75.5,18.5,6.0,0.0,6.5
6073013419,California,San Diego,8377,3955,4422,47.1,19.3,7.4,0.0,17.6,1.0,5353,102790.0,26390.0,31937.0,3271.0,5.7,4.7,52.6,19.4,21.3,2.0,4.7,83.9,12.0,0.7,0.4,0.0,3.0,29.5,3629,61.1,29.1,9.3,0.5,5.3
6073013420,California,San Diego,3877,2082,1795,44.1,15.8,11.1,0.0,25.0,1.1,2787,82964.0,14952.0,28388.0,3704.0,8.2,4.7,42.0,13.9,33.8,2.9,7.4,85.7,6.5,2.8,0.0,2.8,2.1,26.3,1842,56.9,34.7,8.4,0.0,10.8
6073013421,California,San Diego,4746,2186,2560,47.6,19.3,3.9,0.0,26.6,0.7,2960,91522.0,14042.0,32031.0,3293.0,5.4,7.3,42.0,15.3,33.0,3.5,6.2,87.2,6.4,1.0,0.6,3.0,1.9,25.9,2209,77.3,19.4,3.3,0.0,10.6
6073013503,California,San Diego,5614,2792,2822,26.2,54.7,6.3,1.7,2.5,4.4,3713,51692.0,6458.0,24833.0,3057.0,17.2,12.1,36.2,14.3,31.2,8.2,10.1,83.0,10.8,0.6,1.4,0.5,3.6,24.4,2525,64.5,27.8,6.9,0.8,15.9
6073013504,California,San Diego,3702,1874,1828,31.4,42.0,12.3,0.0,10.9,0.0,2661,102067.0,8547.0,34115.0,4190.0,6.6,8.8,40.7,20.8,24.1,3.4,11.0,86.1,6.8,2.4,0.0,0.3,4.5,28.2,1868,66.6,22.8,10.4,0.3,7.5
6073013505,California,San Diego,4795,2237,2558,25.6,49.8,12.2,0.0,7.7,0.0,3646,55045.0,11701.0,27210.0,2567.0,10.7,20.6,45.6,13.6,26.8,8.8,5.2,89.5,5.6,0.4,0.6,0.9,3.0,23.4,2205,82.4,13.2,4.4,0.0,12.6
6073013506,California,San Diego,4358,2120,2238,36.0,41.9,11.5,0.3,2.9,0.6,2838,66346.0,12733.0,23612.0,3445.0,11.5,11.0,32.1,18.1,25.3,13.6,11.0,81.8,11.1,1.3,0.0,1.9,3.8,26.0,1806,75.5,14.6,9.4,0.6,14.1
6073013601,California,San Diego,5001,2514,2487,28.6,58.5,7.4,0.0,2.0,1.3,3933,74784.0,14329.0,36492.0,3344.0,13.0,26.1,47.6,13.2,27.5,4.5,7.1,84.0,2.7,2.0,0.0,0.6,10.7,26.4,2357,68.7,20.6,8.8,2.0,9.5
6073013604,California,San Diego,6252,3321,2931,19.7,68.6,4.0,0.0,2.9,0.0,4309,67310.0,26928.0,27646.0,3503.0,11.9,12.9,50.1,9.1,33.0,3.5,4.3,85.8,7.9,2.6,0.0,0.0,3.6,26.7,2574,73.2,21.6,5.1,0.0,12.0
6073013605,California,San Diego,6523,2827,3696,23.5,70.7,1.3,0.0,0.0,0.9,4775,105637.0,28083.0,47114.0,8983.0,10.6,6.0,44.7,20.6,30.3,2.6,1.8,80.0,9.6,2.2,0.0,0.8,7.4,27.7,3003,66.3,20.9,11.4,1.4,6.9
6073013606,California,San Diego,6849,3106,3743,28.1,52.8,2.4,0.0,5.7,0.0,4775,62891.0,14337.0,28145.0,2507.0,12.1,12.8,35.5,22.7,29.0,4.9,7.9,82.5,6.7,2.9,3.1,1.9,2.9,24.8,3238,79.5,15.0,5.5,0.0,8.6
6073013701,California,San Diego,2255,1089,1166,23.3,68.0,1.7,0.0,3.8,0.0,1799,80667.0,12990.0,38505.0,3626.0,7.6,3.9,55.6,12.3,16.8,9.7,5.6,85.7,5.5,2.5,0.0,0.8,5.6,24.1,1098,61.2,16.9,21.5,0.4,7.3
6073013702,California,San Diego,6184,3298,2886,41.4,31.9,14.2,0.2,4.5,3.8,3612,58099.0,4393.0,21861.0,2858.0,19.0,29.0,30.2,22.7,18.0,12.8,16.4,85.0,7.6,2.5,0.0,0.0,4.9,25.4,2595,79.2,12.9,6.7,1.2,8.9
6073013801,California,San Diego,5111,2559,2552,39.7,42.9,5.5,0.3,7.6,0.0,3423,65905.0,6709.0,29180.0,5872.0,7.0,7.0,38.6,18.1,18.8,7.6,16.9,82.5,10.6,1.3,0.9,0.3,4.4,22.6,2321,83.8,13.1,2.5,0.6,7.0
6073013802,California,San Diego,2833,1364,1469,48.4,26.9,13.9,0.7,4.3,3.5,1781,46607.0,6773.0,17366.0,1849.0,23.6,35.2,25.8,19.1,20.0,19.6,15.5,79.8,8.0,2.1,1.9,0.4,7.8,26.6,1212,78.5,11.4,10.1,0.0,11.6
6073013903,California,San Diego,4400,2146,2254,44.3,30.1,8.4,0.0,13.1,0.1,3134,65000.0,8254.0,22822.0,2078.0,10.9,8.7,28.2,17.8,33.6,10.9,9.5,86.8,9.5,0.5,1.3,0.0,1.9,27.8,1823,77.1,18.9,4.0,0.0,5.4
6073013905,California,San Diego,4481,2227,2254,37.2,30.5,18.5,0.2,10.1,0.2,2861,83016.0,5579.0,27306.0,3764.0,9.0,19.7,34.3,23.7,24.7,6.4,10.9,81.9,13.6,1.6,0.0,0.7,2.2,33.3,1962,74.9,18.2,5.9,1.1,12.1
6073013906,California,San Diego,5317,2474,2843,33.4,29.5,20.3,0.2,9.5,1.1,3334,45511.0,12213.0,19213.0,2218.0,20.1,31.4,29.2,25.6,31.7,7.1,6.4,78.2,10.6,5.2,1.4,1.5,3.1,24.6,1910,83.3,12.8,3.9,0.0,22.2
6073013907,California,San Diego,4525,2198,2327,78.2,10.4,6.0,0.2,4.4,0.0,2371,43190.0,6725.0,15002.0,1969.0,22.3,33.2,20.6,30.8,19.4,17.6,11.6,80.5,5.7,2.2,2.2,0.9,8.4,23.7,1863,90.0,5.9,4.1,0.0,14.3
6073013908,California,San Diego,4408,2303,2105,60.1,18.5,3.9,0.5,15.0,0.0,2607,58772.0,8007.0,17298.0,1896.0,10.5,15.7,16.3,37.9,23.3,10.9,11.6,72.4,9.6,5.2,6.0,1.8,5.0,31.5,1993,72.2,16.4,10.4,1.0,10.7
6073013909,California,San Diego,4320,2600,1720,57.3,27.0,4.8,0.0,8.0,0.7,2708,60300.0,11543.0,21481.0,2667.0,12.7,16.4,22.5,23.7,24.0,17.8,11.9,84.4,6.8,1.1,0.1,0.8,6.9,25.5,1588,75.9,14.1,9.9,0.0,16.9
6073014001,California,San Diego,4669,2272,2397,38.7,39.3,10.0,0.0,6.8,0.3,3102,58571.0,11632.0,24433.0,2436.0,20.9,38.8,28.9,14.7,30.0,16.9,9.4,82.8,4.5,3.5,0.3,3.8,5.2,25.5,2080,69.0,19.8,8.9,2.3,9.2
6073014002,California,San Diego,4699,2347,2352,41.6,28.6,11.1,0.0,13.2,0.5,3153,71468.0,3693.0,22613.0,2892.0,10.8,6.6,32.3,22.6,24.3,9.1,11.7,77.8,11.4,1.0,0.0,2.5,7.2,25.7,1980,83.9,11.6,4.5,0.0,9.0
6073014101,California,San Diego,4150,2030,2120,46.6,40.6,8.4,0.0,2.0,0.9,2762,71667.0,14710.0,23247.0,3408.0,15.5,15.3,27.9,21.0,25.9,17.6,7.6,80.9,9.5,3.5,0.0,1.3,4.7,29.9,1661,83.2,10.8,6.0,0.0,18.1
6073014102,California,San Diego,3983,1911,2072,37.7,10.6,25.9,0.5,14.6,0.4,2791,57803.0,4305.0,20267.0,2619.0,15.7,21.6,32.4,15.3,41.2,4.7,6.4,73.4,12.0,6.6,6.9,0.0,1.2,28.8,1449,83.6,9.1,7.2,0.0,21.4
6073014200,California,San Diego,6088,3046,3042,40.5,39.2,8.3,0.0,8.1,1.9,4228,62306.0,7584.0,23452.0,2614.0,11.1,17.5,29.1,21.9,23.3,10.1,15.6,79.5,14.0,1.9,0.3,1.3,2.9,26.7,2766,77.7,16.7,5.6,0.0,13.9
6073014300,California,San Diego,4014,1939,2075,57.4,29.7,7.0,0.0,4.5,0.0,2601,48317.0,14336.0,21205.0,2657.0,10.5,18.5,19.9,31.0,23.2,16.3,9.5,73.4,11.2,5.2,2.4,0.8,7.0,24.1,2021,72.4,15.4,12.1,0.0,9.1
6073014400,California,San Diego,3524,1803,1721,49.8,19.3,24.0,0.0,2.4,0.0,2355,39421.0,4758.0,18328.0,2054.0,24.6,40.5,32.2,24.8,23.0,4.8,15.2,72.7,5.4,10.3,7.2,0.0,4.4,26.6,1622,86.3,12.5,1.2,0.0,12.9
6073014500,California,San Diego,3931,1859,2072,31.4,37.3,17.9,0.4,7.7,0.0,2692,51595.0,8449.0,24166.0,2957.0,14.6,16.8,41.5,24.2,25.0,3.7,5.6,74.7,12.9,2.8,0.0,3.7,5.9,25.9,1773,77.3,16.5,6.3,0.0,14.4
6073014601,California,San Diego,5159,2465,2694,30.9,52.6,3.4,1.5,1.5,0.3,3590,43523.0,10676.0,25133.0,3494.0,18.8,27.2,38.3,17.8,29.6,9.7,4.7,81.3,5.5,2.8,3.0,2.0,5.4,23.3,2609,82.0,13.2,4.8,0.0,7.6
6073014602,California,San Diego,4603,2198,2405,21.8,57.5,7.0,0.6,8.4,1.1,3302,79875.0,8841.0,40755.0,5022.0,7.3,15.2,42.0,15.1,24.3,8.4,10.2,83.3,3.6,3.8,0.0,1.2,8.1,24.0,2247,69.1,21.2,9.7,0.0,7.3
6073014700,California,San Diego,8204,4004,4200,22.8,58.4,6.2,0.0,8.4,0.0,5948,62283.0,11832.0,30772.0,4664.0,8.4,6.8,49.3,13.7,17.6,9.5,10.0,81.9,6.2,0.9,2.4,3.8,4.8,25.2,4200,71.8,20.5,7.8,0.0,6.6
6073014803,California,San Diego,4806,2241,2565,39.1,48.3,1.5,0.0,6.1,1.4,3539,44397.0,6591.0,30901.0,4205.0,9.9,4.8,37.6,14.1,31.6,10.3,6.3,77.3,9.0,1.4,2.8,1.1,8.4,20.0,2271,73.5,17.9,8.6,0.0,10.5
6073014804,California,San Diego,3702,1795,1907,14.0,74.4,5.2,0.0,3.2,0.0,2900,53654.0,11843.0,36020.0,5674.0,13.8,18.5,58.0,12.2,17.2,6.1,6.6,72.2,11.3,1.4,5.6,0.8,8.7,21.3,1533,70.6,18.5,10.1,0.8,4.7
6073014805,California,San Diego,4449,2058,2391,26.7,53.5,4.1,0.8,6.3,2.0,3554,51565.0,8851.0,28320.0,2665.0,13.0,17.4,41.7,21.7,26.4,5.3,4.9,82.8,7.1,4.5,1.3,1.1,3.2,22.6,2371,78.8,10.2,11.1,0.0,8.0
6073014806,California,San Diego,2596,1359,1237,31.5,49.8,13.0,0.0,1.4,0.0,1847,36991.0,10170.0,29035.0,10341.0,27.2,56.0,18.2,26.6,20.3,24.2,10.7,81.5,6.8,3.3,0.0,7.8,0.5,19.8,1193,75.9,16.8,7.2,0.0,11.8
6073014901,California,San Diego,4684,2272,2412,27.4,59.3,8.6,0.0,0.5,0.0,3633,52276.0,4135.0,30203.0,4597.0,9.8,12.4,44.9,17.8,24.2,11.4,1.7,78.0,13.0,1.5,1.7,1.7,4.2,21.5,2012,75.3,13.2,11.5,0.0,11.6
6073014902,California,San Diego,3221,1419,1802,28.4,58.6,8.3,0.8,1.9,0.0,2591,48837.0,3110.0,32224.0,5570.0,10.3,6.0,40.8,15.0,29.7,9.6,4.8,86.8,3.6,2.9,3.6,1.3,1.9,22.1,1822,77.6,16.8,5.6,0.0,3.3
6073015000,California,San Diego,6801,3210,3591,26.1,54.0,3.5,0.0,11.2,0.0,4809,61759.0,10259.0,31563.0,3721.0,13.4,11.3,46.0,22.2,23.2,5.7,2.9,83.0,3.4,4.0,2.6,1.1,6.0,25.2,3334,75.9,16.9,7.2,0.0,6.8
6073015100,California,San Diego,5269,2573,2696,21.1,59.9,8.9,0.3,2.5,0.0,3894,69333.0,8457.0,29662.0,2503.0,10.3,8.5,50.8,13.8,22.3,7.4,5.7,81.2,7.0,4.2,0.0,1.3,6.3,25.9,2393,71.5,20.4,8.2,0.0,7.1
6073015200,California,San Diego,3857,1878,1979,14.6,76.4,1.0,0.0,1.0,0.8,2984,94722.0,19922.0,46330.0,5588.0,7.3,4.3,50.1,7.2,28.4,9.6,4.5,85.0,5.0,0.3,0.6,0.8,8.3,26.6,1783,62.4,18.8,18.7,0.0,8.9
6073015301,California,San Diego,3126,1716,1410,16.6,56.9,9.6,0.0,7.6,2.9,1716,48272.0,6316.0,18357.0,2685.0,27.1,29.9,28.6,21.2,30.6,14.0,5.6,78.7,8.6,3.7,2.9,1.5,4.6,24.3,1400,73.6,21.2,5.1,0.0,18.6
6073015302,California,San Diego,3961,1935,2026,17.5,74.0,1.7,0.5,5.1,0.1,3024,81324.0,15498.0,35105.0,4805.0,4.3,0.0,44.7,15.2,26.3,7.0,6.8,78.8,12.1,1.3,0.8,0.0,7.0,26.8,1630,80.5,9.8,8.8,0.9,5.2
6073015403,California,San Diego,2615,1348,1267,8.6,80.1,3.0,0.0,3.8,0.0,1985,105804.0,24213.0,44120.0,8090.0,8.9,13.8,55.1,15.4,20.5,3.3,5.6,84.4,2.3,0.5,0.7,0.4,11.8,26.4,1137,73.7,13.2,13.1,0.0,9.3
6073015404,California,San Diego,8714,4761,3953,12.9,71.3,3.5,0.2,6.0,0.2,4960,50123.0,9417.0,20243.0,2078.0,27.5,35.9,31.3,15.8,34.2,10.2,8.5,78.1,11.2,1.8,1.8,1.6,5.5,24.9,2942,77.2,13.7,9.2,0.0,21.5
6073015405,California,San Diego,5967,3252,2715,22.8,69.3,1.0,0.0,2.2,0.0,4260,95253.0,10456.0,35212.0,4015.0,5.3,5.6,38.4,20.3,26.8,6.8,7.7,83.4,7.5,0.0,0.6,0.4,8.0,25.0,2950,68.8,20.7,10.5,0.0,9.7
6073015406,California,San Diego,2544,1333,1211,8.7,72.1,4.5,0.9,6.6,1.2,1972,96786.0,19485.0,51270.0,7889.0,4.1,4.2,44.1,11.4,33.5,8.2,2.7,82.3,4.1,1.6,0.4,1.0,10.7,30.8,1153,70.2,20.3,9.5,0.0,9.4
6073015501,California,San Diego,5003,2626,2377,16.3,77.2,0.0,0.0,2.7,0.0,3852,67857.0,10222.0,30338.0,2796.0,9.6,6.6,30.6,21.5,22.8,16.5,8.6,84.8,4.7,0.8,1.0,2.7,6.0,29.3,2446,75.1,17.4,7.5,0.0,5.4
6073015502,California,San Diego,2909,1464,1445,29.7,61.2,0.3,3.6,1.2,0.0,2180,85114.0,10333.0,34712.0,4072.0,9.4,11.2,36.0,16.2,20.5,12.3,14.9,85.6,7.6,0.0,0.5,0.8,5.5,29.9,1387,68.9,22.8,7.8,0.5,4.0
6073015601,California,San Diego,6420,3119,3301,34.1,54.8,2.4,0.0,0.4,0.6,4095,41927.0,8842.0,20431.0,2451.0,19.5,32.5,17.2,33.7,27.8,7.8,13.5,71.2,19.6,4.1,0.9,0.9,3.5,23.8,2999,77.1,14.3,8.6,0.0,13.9
