id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
6023569,6,California,CA,Alameda,San Anselmo,Alameda city,Track,Track,94960,415,10645008,0,38.0060617,-122.5832284,137442,125998,80463,842.269245397094
6023579,6,California,CA,Alameda,San Rafael,Alameda city,Track,Track,94901,415,140958,0,37.9405976,-122.4906881,0,0,0,0.0
6023589,6,California,CA,Alameda,Sausalito,Alameda city,Track,Track,94965,415,1350018,0,37.8688708,-122.5128206,45036,35537,41755,758.902182473506
602359,6,California,CA,Alameda,Oakland,Alameda city,Track,Track,94607,510,1269350,269265,37.79616,-122.2935358,142904,300000,63527,8.79921686295568
6023599,6,California,CA,Alameda,Coulterville,Alameda city,Track,Track,95311,209,745934896,13671097,37.6729487,-120.1089266,63827,47871,47421,912.567179812137
6023609,6,California,CA,Alameda,Willits,Alameda city,Track,Track,95490,707,26646603,53812,39.4223312,-123.3671818,37611,31617,27376,2001.97847993772
6023619,6,California,CA,Alameda,Ukiah,Alameda city,Track,Track,95482,707,5245140,19121,39.1561868,-123.2032659,56982,41293,48795,1555.46414521751
6023629,6,California,CA,Alameda,Livingston,Alameda city,Track,Track,95334,209,7172503,0,37.3783238,-120.7258127,60023,52037,45702,1406.26831405656
6023639,6,California,CA,Alameda,Atwater,Alameda city,Track,Track,95301,209,22271401,0,37.3229836,-120.6072659,110468,300000,70889,603.596080312392
6023649,6,California,CA,Alameda,Merced,Alameda city,Track,Track,95340,209,4246276,0,37.3136674,-120.4472741,68517,54406,53525,1122.91671565436
6023659,6,California,CA,Alameda,Merced,Alameda city,Track,Track,95344,209,3874855,0,37.2876583,-120.445312,38599,29915,30580,1445.546831208
6023669,6,California,CA,Alameda,Dos Palos,Alameda city,Track,Track,93620,209,231166553,694675,37.0439737,-120.6551864,51677,32804,50503,421.591273709275
6023679,6,California,CA,Alameda,Mammoth Lakes,Alameda city,Track,Track,93546,760,170274660,1657661,37.6397682,-118.9849293,69996,56941,50042,1533.0722413091
6023689,6,California,CA,Alameda,Salinas,Alameda city,Track,Track,93905,831,1078841,0,36.6799302,-121.6171939,50202,43720,36322,1073.00520333951
602369,6,California,CA,Alameda,Jackson,Alameda city,Track,Track,95642,209,42398486,19726,38.401482,-120.746055,60719,44666,55922,1298.04739213954
6023699,6,California,CA,Alameda,Salinas,Alameda city,Track,Track,93901,831,849058,0,36.6783432,-121.6686664,49400,39075,39555,830.857923570802
6023709,6,California,CA,Alameda,Salinas,Alameda city,Track,Track,93906,831,29998969,510793,36.7321372,-121.6905423,54905,44381,45809,967.429334486722
6023719,6,California,CA,Alameda,Salinas,Alameda city,Track,Track,93908,831,142083137,2123146,36.5436798,-121.6316313,140358,125043,80308,441.697427425114
6023729,6,California,CA,Alameda,King City,Alameda city,Track,Track,93930,831,609814423,7519584,36.1770603,-121.2767662,75466,54217,63330,718.062696272708
6023739,6,California,CA,Alameda,Pacific Grove,Alameda city,Track,Track,93950,831,1072136,1840,36.6028686,-121.926271,98219,80875,76110,623.390103658989
6023749,6,California,CA,Alameda,Monterey,Alameda city,Track,Track,93940,831,3185975,410754,36.5938492,-121.8844269,69186,58110,56280,997.043571203376
6023759,6,California,CA,Alameda,Seaside,Alameda city,Track,Track,93955,831,2650855,362498,36.6151277,-121.8488475,57541,51776,37591,520.014138961348
6023769,6,California,CA,Alameda,Watsonville,Alameda city,Track,Track,95076,831,43437886,4026508,36.8334157,-121.7572058,76770,66243,54553,648.102804217018
6023779,6,California,CA,Alameda,Napa,Alameda city,Track,Track,94559,707,6391441,94788,38.310719,-122.2671252,112069,95574,72016,511.662658017671
6023789,6,California,CA,Alameda,Napa,Alameda city,Track,Track,94558,707,1856473,0,38.3307724,-122.3302221,110599,300000,66824,397.904945335911
602379,6,California,CA,Alameda,Chico,Alameda city,Track,Track,95926,530,6244233,0,39.7558816,-121.8785043,84979,73616,59231,1360.61659540114
6023799,6,California,CA,Alameda,Vallejo,Alameda city,Track,Track,94589,707,1312532,0,38.1608327,-122.2596823,98072,300000,59557,462.670314648712
6023809,6,California,CA,Alameda,St. Helena,Alameda city,Track,Track,94574,707,6566848,97349,38.5082184,-122.4787754,107845,98374,75612,568.129243227133
6023819,6,California,CA,Alameda,Grass Valley,Alameda city,Track,Track,95945,530,58563902,22539,39.1744271,-121.1052442,71862,57035,52527,529.941109007265
6023829,6,California,CA,Alameda,Alta,Alameda city,Track,Track,95701,530,1300514676,28051665,39.4173331,-120.5885542,56919,43836,48221,966.093148201058
6023839,6,California,CA,Alameda,La Habra,Alameda city,Track,Track,90631,562,1933275,0,33.9227729,-117.9678496,85486,74462,61425,1205.42095196461
6023849,6,California,CA,Alameda,Fullerton,Alameda city,Track,Track,92835,714,3126891,7184,33.9038169,-117.8940242,104897,98683,63684,898.332148692041
6023859,6,California,CA,Alameda,Fullerton,Alameda city,Track,Track,92833,714,1750832,0,33.8673036,-117.9795486,53808,45492,47294,933.956008082157
6023869,6,California,CA,Alameda,Fullerton,Alameda city,Track,Track,92832,714,1424308,0,33.8797583,-117.9180846,97693,77707,68870,320.579842964592
6023879,6,California,CA,Alameda,Placentia,Alameda city,Track,Track,92870,714,2069590,37381,33.9025381,-117.8612771,114947,101340,68699,498.931606907022
6023889,6,California,CA,Alameda,Placentia,Alameda city,Track,Track,92870,714,710269,0,33.8703829,-117.8729877,60778,47896,45473,954.934838435663
602389,6,California,CA,Alameda,Chico,Alameda city,Track,Track,95928,530,4363875,81917,39.7457516,-121.7956007,90507,79537,60431,1094.31283711262
6023899,6,California,CA,Alameda,Placentia,Alameda city,Track,Track,92870,714,2870484,0,33.8779671,-117.7947653,107024,96711,64545,666.019636423322
60239,6,California,CA,Alameda,Oakland,Alameda city,Track,Track,94611,510,230172,0,37.8260219,-122.2510667,85552,62784,75651,754.955417036004
6023909,6,California,CA,Alameda,Yorba Linda,Alameda city,Track,Track,92887,714,5144607,0,33.8831822,-117.7056802,151647,300000,71503,309.436402007681
6023919,6,California,CA,Alameda,Orange,Alameda city,Track,Track,92869,714,4735388,7549,33.8037516,-117.7802613,132875,118478,75654,310.096317345321
6023929,6,California,CA,Alameda,Trabuco Canyon,Alameda city,Track,Track,92679,949,118123535,11213,33.7524903,-117.6124151,108073,91827,72337,282.817702827974
6023939,6,California,CA,Alameda,Lake Forest,Alameda city,Track,Track,92630,949,1455529,0,33.6446586,-117.6650243,108319,96357,63833,494.560726385128
6023949,6,California,CA,Alameda,Mission Viejo,Alameda city,Track,Track,92692,949,2963502,0,33.5755898,-117.6476686,106084,102154,68696,880.271654695812
6023959,6,California,CA,Alameda,Rancho Santa Margarita,Alameda city,Track,Track,92688,949,9784543,383934,33.663833,-117.615022,126674,121714,71546,933.890885959027
6023969,6,California,CA,Alameda,Ladera Ranch,Alameda city,Track,Track,92694,949,9374472,231498,33.5244626,-117.6459457,144747,134608,85079,357.271771927276
6023979,6,California,CA,Alameda,Capistrano Beach,Alameda city,Track,Track,92624,949,4170590,2515478,33.4610097,-117.6670752,86573,61683,77723,1286.6371428502
6023989,6,California,CA,Alameda,Laguna Niguel,Alameda city,Track,Track,92677,949,5632855,0,33.5378721,-117.679732,93538,76843,72211,1151.4425397397
602399,6,California,CA,Alameda,Magalia,Alameda city,Track,Track,95954,530,325482537,3681154,39.960108,-121.5013525,50400,44136,40514,873.500734273076
6023999,6,California,CA,Alameda,Laguna Niguel,Alameda city,Track,Track,92677,949,2280686,0,33.5316199,-117.6978084,123835,119559,71848,454.626372258388
6024009,6,California,CA,Alameda,Dana Point,Alameda city,Track,Track,92629,949,1101007,0,33.4800988,-117.6965584,99085,86530,65966,630.55634396345
6024019,6,California,CA,Alameda,Irvine,Alameda city,Track,Track,92620,949,31543402,142637,33.7425817,-117.735606,140768,130871,76730,1840.36421662192
6024029,6,California,CA,Alameda,Irvine,Alameda city,Track,Track,92604,949,1190675,0,33.6925839,-117.7753374,84304,72835,58403,968.788568983446
6024039,6,California,CA,Alameda,Irvine,Alameda city,Track,Track,92606,949,1342421,19388,33.6849393,-117.8221596,82752,70519,63918,1046.49783700042
6024049,6,California,CA,Alameda,Newport Beach,Alameda city,Track,Track,92660,858,11653249,145012,33.6691905,-117.8609131,94533,86169,71003,1765.01963627272
6024059,6,California,CA,Alameda,Irvine,Alameda city,Track,Track,92612,949,956838,36787,33.6531542,-117.8337016,51177,36966,48960,984.348062652433
6024069,6,California,CA,Alameda,Aliso Viejo,Alameda city,Track,Track,92656,949,1607597,0,33.5765214,-117.7237974,93505,84575,56206,855.633529604766
6024079,6,California,CA,Alameda,Laguna Hills,Alameda city,Track,Track,92653,949,1766287,0,33.6045946,-117.7074697,54365,38747,44622,1302.57470926237
6024089,6,California,CA,Alameda,Costa Mesa,Alameda city,Track,Track,92626,949,4427167,27208,33.6333298,-117.868556,138485,126848,86033,846.455712891993
602409,6,California,CA,Alameda,Oroville,Alameda city,Track,Track,95966,530,18244928,7521121,39.5272273,-121.4667585,55558,39053,52260,1152.1648379911
6024099,6,California,CA,Alameda,Costa Mesa,Alameda city,Track,Track,92626,949,1352254,0,33.6313441,-117.9133028,100482,91372,67103,706.282641228617
6024109,6,California,CA,Alameda,Costa Mesa,Alameda city,Track,Track,92626,949,2608795,64165,33.6642944,-117.9411674,94773,76914,68481,768.655704909523
6024119,6,California,CA,Alameda,Santa Ana,Alameda city,Track,Track,92704,714,5269814,44984,33.6937428,-117.9036273,113844,108086,70531,1272.78624039012
6024129,6,California,CA,Alameda,Santa Ana,Alameda city,Track,Track,92704,714,2031758,110506,33.7211578,-117.9108898,70104,68650,41611,456.639519613614
6024139,6,California,CA,Alameda,Tustin,Alameda city,Track,Track,92780,714,468389,0,33.7377146,-117.8366401,48792,38148,36154,1179.63197227838
6024149,6,California,CA,Alameda,Santa Ana,Alameda city,Track,Track,92704,714,470858,0,33.7371732,-117.9026546,55339,45706,40796,707.680932515523
6024159,6,California,CA,Alameda,Santa Ana,Alameda city,Track,Track,92706,714,1630448,39063,33.7749556,-117.8825621,93326,65138,73013,782.191479163423
6024169,6,California,CA,Alameda,Tustin,Alameda city,Track,Track,92780,714,1270775,0,33.7362411,-117.8127013,69522,59462,46349,1043.71412121501
6024179,6,California,CA,Alameda,Tustin,Alameda city,Track,Track,92780,714,2111674,0,33.766702,-117.8278544,98370,81347,64613,821.145005229031
6024189,6,California,CA,Alameda,Orange,Alameda city,Track,Track,92867,714,1598874,0,33.807971,-117.8287446,88643,73669,62057,874.386420522352
602419,6,California,CA,Alameda,Gridley,Alameda city,Track,Track,95948,530,29807297,0,39.3792483,-121.7370059,70597,58009,59665,663.533449364555
6024199,6,California,CA,Alameda,Garden Grove,Alameda city,Track,Track,92840,714,1612648,0,33.7834756,-117.9018273,58174,48415,39757,1560.87879033699
6024209,6,California,CA,Alameda,Anaheim,Alameda city,Track,Track,92806,714,1453007,0,33.829141,-117.8794788,110137,99910,65690,402.503272030887
6024219,6,California,CA,Alameda,Anaheim,Alameda city,Track,Track,92801,714,1143900,0,33.8440428,-117.9331121,62761,51949,46904,980.352289225892
6024229,6,California,CA,Alameda,Anaheim,Alameda city,Track,Track,92804,714,1246020,0,33.8249717,-117.9717657,69575,57873,52993,1213.42387282584
6024239,6,California,CA,Alameda,Anaheim,Alameda city,Track,Track,92805,714,517079,0,33.8251532,-117.9095108,55789,40440,43295,572.348702482003
6024249,6,California,CA,Alameda,Anaheim,Alameda city,Track,Track,92804,714,1293889,0,33.8100654,-118.0063667,70164,57304,53977,890.020517359447
6024259,6,California,CA,Alameda,Garden Grove,Alameda city,Track,Track,92841,714,1116584,0,33.7847458,-117.9915613,69357,57252,53116,925.051693433539
6024269,6,California,CA,Alameda,Garden Grove,Alameda city,Track,Track,92840,714,1307740,0,33.7888535,-117.9193342,56841,51091,42257,756.402491605087
6024279,6,California,CA,Alameda,Garden Grove,Alameda city,Track,Track,92844,714,1957933,0,33.7606739,-117.9622131,61371,46099,52688,1059.0541037874
6024289,6,California,CA,Alameda,Santa Ana,Alameda city,Track,Track,92703,714,1224993,23027,33.7526801,-117.912077,60617,47073,49106,773.741289041541
602429,6,California,CA,Alameda,Rail Road Flat,Alameda city,Track,Track,95248,209,463875178,840311,38.3647246,-120.449,47840,34282,39589,1182.59595156532
6024299,6,California,CA,Alameda,Huntington Beach,Alameda city,Track,Track,92646,714,1056828,155455,33.6633327,-117.9515138,131778,122088,70553,243.078967913213
6024309,6,California,CA,Alameda,Fountain Valley,Alameda city,Track,Track,92708,714,1948874,0,33.6940334,-117.9736616,132214,123793,76272,503.515680552777
6024319,6,California,CA,Alameda,Huntington Beach,Alameda city,Track,Track,92647,714,1225245,0,33.719172,-117.980803,99391,80712,63439,449.433972522983
6024329,6,California,CA,Alameda,Huntington Beach,Alameda city,Track,Track,92648,714,1403502,0,33.6793865,-117.9932396,78897,67466,54239,1451.68570913132
6024339,6,California,CA,Alameda,Huntington Beach,Alameda city,Track,Track,92647,714,1296044,0,33.7263926,-118.0154407,98076,82561,70667,723.954972148605
6024349,6,California,CA,Alameda,Seal Beach,Alameda city,Track,Track,90740,562,19157348,1255795,33.7508498,-118.0636903,84264,300000,49231,88.6290862240732
6024359,6,California,CA,Alameda,Westminster,Alameda city,Track,Track,92683,714,3245226,0,33.7496106,-118.0061596,61420,44306,53579,1244.34877281357
6024369,6,California,CA,Alameda,Westminster,Alameda city,Track,Track,92683,714,1279248,0,33.755705,-117.9809384,58967,40068,54276,1146.090521296
6024379,6,California,CA,Alameda,Los Alamitos,Alameda city,Track,Track,90720,562,1304827,28108,33.7981512,-118.079092,123621,100486,80001,402.94182667917
6024389,6,California,CA,Alameda,Los Alamitos,Alameda city,Track,Track,90720,562,746772,0,33.8142936,-118.0572772,89659,80193,51628,523.368409553396
602439,6,California,CA,Alameda,Oakley,Alameda city,Track,Track,94561,925,3569410,0,37.9993161,-121.732928,66734,52572,50623,1370.41332525556
6024399,6,California,CA,Alameda,Cypress,Alameda city,Track,Track,90630,714,670991,0,33.8205123,-118.0500218,160663,170068,78369,168.65081183295
6024409,6,California,CA,Alameda,Buena Park,Alameda city,Track,Track,90620,714,4588612,23818,33.8646765,-118.0150263,54490,37128,50268,1690.88143053241
6024419,6,California,CA,Alameda,Truckee,Alameda city,Track,Track,96161,530,22134813,359834,39.2614322,-120.0403968,74334,59652,57469,350.783086303386
6024429,6,California,CA,Alameda,Granite Bay,Alameda city,Track,Track,95746,916,11506387,22118,38.7555932,-121.1996984,127130,118455,81773,678.046573979838
6024439,6,California,CA,Alameda,Roseville,Alameda city,Track,Track,95678,916,2095128,0,38.728908,-121.2933222,74195,59409,54561,918.851131985523
6024449,6,California,CA,Alameda,Roseville,Alameda city,Track,Track,95747,916,3047741,0,38.7756083,-121.3472556,55822,40419,49397,1376.48277378573
6024459,6,California,CA,Alameda,Loomis,Alameda city,Track,Track,95650,916,11842568,0,38.8481243,-121.2249758,113534,111436,66046,965.368070512903
6024469,6,California,CA,Alameda,Lincoln,Alameda city,Track,Track,95648,916,2917792,0,38.8964967,-121.2859939,58197,44236,47477,510.845077181177
6024479,6,California,CA,Alameda,Weimar,Alameda city,Track,Track,95736,530,65348553,5921,39.0569709,-120.9537177,76672,64910,54292,1490.32949490765
6024489,6,California,CA,Alameda,Roseville,Alameda city,Track,Track,95678,916,3006182,0,38.789047,-121.2771141,105873,92421,68577,532.392656452883
602449,6,California,CA,Alameda,Brentwood,Alameda city,Track,Track,94513,925,6209732,0,37.9470401,-121.7319199,110205,101621,69233,1134.79194700423
6024499,6,California,CA,Alameda,Lincoln,Alameda city,Track,Track,95648,916,7914896,0,38.8769648,-121.2568537,71343,59391,54882,1026.31980607015
6024509,6,California,CA,Alameda,Riverside,Alameda city,Track,Track,92501,951,496237,0,33.9971996,-117.3519676,53514,49139,35091,194.390446502593
6024519,6,California,CA,Alameda,Riverside,Alameda city,Track,Track,92506,951,3295293,0,33.9390841,-117.3713613,113985,97826,74958,465.535947239444
6024529,6,California,CA,Alameda,Riverside,Alameda city,Track,Track,92504,951,2264167,0,33.9380023,-117.4081832,56038,44600,44626,1426.50848878164
6024539,6,California,CA,Alameda,Jurupa Valley,Alameda city,Track,Track,92509,951,12680378,340882,34.02279,-117.3964984,64241,54161,43797,572.206240914294
6024549,6,California,CA,Alameda,Jurupa Valley,Alameda city,Track,Track,92509,951,4938999,141825,33.9918254,-117.4960233,74567,70247,49508,622.925458709595
6024559,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91761,909,21355178,4765,34.0110423,-117.5459002,98911,92519,59389,983.935600392736
6024569,6,California,CA,Alameda,Corona,Alameda city,Track,Track,92880,951,2015113,0,33.9048789,-117.5896691,98036,89147,55144,361.236565404036
6024579,6,California,CA,Alameda,Riverside,Alameda city,Track,Track,92505,951,7621400,0,33.9264796,-117.5082299,79383,64506,60259,833.731218576192
6024589,6,California,CA,Alameda,Riverside,Alameda city,Track,Track,92505,951,1244763,0,33.9344497,-117.4707309,53558,45757,37365,698.744525990228
602459,6,California,CA,Alameda,Antioch,Alameda city,Track,Track,94509,925,1792594,0,38.0053331,-121.7994409,56173,46364,45791,1107.85760446331
6024599,6,California,CA,Alameda,Riverside,Alameda city,Track,Track,92505,951,42209853,53716,33.8650035,-117.4758329,104024,92706,63321,1772.53075173272
6024609,6,California,CA,Alameda,Corona,Alameda city,Track,Track,92882,951,2413148,0,33.8502157,-117.5997193,112313,97855,64008,408.198032455127
6024619,6,California,CA,Alameda,Corona,Alameda city,Track,Track,92882,951,805656,0,33.8697102,-117.6042543,67277,60267,43265,521.669296744589
6024629,6,California,CA,Alameda,Corona,Alameda city,Track,Track,92883,951,133855735,138452,33.7812173,-117.409206,80592,61730,64948,726.538051900565
6024639,6,California,CA,Alameda,Riverside,Alameda city,Track,Track,92507,951,5564753,9589,33.9951231,-117.3422164,38649,26945,39351,945.864113791652
6024649,6,California,CA,Alameda,Moreno Valley,Alameda city,Track,Track,92557,951,1018981,0,33.943773,-117.2347523,48950,41903,45756,391.776284262026
6024659,6,California,CA,Alameda,Moreno Valley,Alameda city,Track,Track,92553,951,3061797,0,33.9329093,-117.270282,57930,48824,45438,1656.68128515071
6024669,6,California,CA,Alameda,Moreno Valley,Alameda city,Track,Track,92553,951,973130,0,33.9227363,-117.2393879,55404,44733,40017,678.912051894413
6024679,6,California,CA,Alameda,Moreno Valley,Alameda city,Track,Track,92555,951,2625610,0,33.9319935,-117.2002245,71609,60501,46182,932.324152672939
6024689,6,California,CA,Alameda,Menifee,Alameda city,Track,Track,92584,951,2689857,720305,33.6865495,-117.2552673,89523,78490,58740,767.887125635288
602469,6,California,CA,Alameda,Pittsburg,Alameda city,Track,Track,94565,925,9904787,8915279,38.0392742,-121.8641513,80480,68358,57259,572.661355537422
6024699,6,California,CA,Alameda,Perris,Alameda city,Track,Track,92570,951,20570138,27128,33.7394656,-117.2214165,69182,65489,44250,922.015488862748
6024709,6,California,CA,Alameda,Nuevo,Alameda city,Track,Track,92567,951,36628030,118271,33.826142,-117.0844666,75568,71177,46780,491.003587814553
6024719,6,California,CA,Alameda,Lake Elsinore,Alameda city,Track,Track,92530,951,7305379,0,33.6824785,-117.3445261,51918,39068,44091,941.824970515077
6024729,6,California,CA,Alameda,Temecula,Alameda city,Track,Track,92592,951,1785413,0,33.5040499,-117.1342075,55413,41455,43678,1146.09329408026
6024739,6,California,CA,Alameda,Temecula,Alameda city,Track,Track,92592,951,12961912,6543,33.5134722,-117.0704108,110727,98833,74953,690.792555412278
6024749,6,California,CA,Alameda,Temecula,Alameda city,Track,Track,92592,951,4530109,707,33.4917233,-117.0839947,102921,94447,55351,651.650131022588
6024759,6,California,CA,Alameda,Murrieta,Alameda city,Track,Track,92563,951,6137502,24987,33.5660699,-117.1553002,70366,57978,52069,1763.091280497
6024769,6,California,CA,Alameda,Hemet,Alameda city,Track,Track,92544,951,1945617,0,33.7331931,-116.9389808,67585,55806,51309,642.001550889852
6024779,6,California,CA,Alameda,Hemet,Alameda city,Track,Track,92545,951,1295640,0,33.7583074,-116.9935262,35775,27581,25883,1335.29745416826
6024789,6,California,CA,Alameda,Hemet,Alameda city,Track,Track,92544,951,20037235,0,33.7262689,-116.8640681,45564,27024,53137,1111.05877787769
602479,6,California,CA,Alameda,Pittsburg,Alameda city,Track,Track,94565,925,1728163,0,38.0139221,-121.8993609,67032,59347,52161,841.17832912904
6024799,6,California,CA,Alameda,Beaumont,Alameda city,Track,Track,92223,951,1662771,0,33.9594849,-117.028878,47670,37617,31376,417.389339887647
6024809,6,California,CA,Alameda,Beaumont,Alameda city,Track,Track,92223,951,7693922,0,33.9368731,-116.9288039,54506,42019,41215,1451.45259497781
6024819,6,California,CA,Alameda,Desert Hot Springs,Alameda city,Track,Track,92240,760,2270916,0,33.9650257,-116.5060565,30480,24118,29154,1211.12979617839
6024829,6,California,CA,Alameda,Palm Springs,Alameda city,Track,Track,92262,760,3136510,0,33.8540687,-116.5205082,64043,50410,50752,1196.11731035993
6024839,6,California,CA,Alameda,Cathedral City,Alameda city,Track,Track,92234,760,1318456,0,33.8086237,-116.4712229,41303,33376,28808,1037.76843078518
6024849,6,California,CA,Alameda,Cathedral City,Alameda city,Track,Track,92234,760,1296821,0,33.8341094,-116.4669443,69328,64419,51026,668.399463162686
6024859,6,California,CA,Alameda,Rancho Mirage,Alameda city,Track,Track,92270,760,23058419,383374,33.7425095,-116.4468886,75123,49530,69803,1109.18654038692
6024869,6,California,CA,Alameda,La Quinta,Alameda city,Track,Track,92253,760,3849528,1137,33.683543,-116.3015715,61881,50767,53000,1007.88196860625
6024879,6,California,CA,Alameda,Bermuda Dunes,Alameda city,Track,Track,92203,760,5554820,0,33.7365841,-116.2853543,88072,69638,69048,995.163721437451
6024889,6,California,CA,Alameda,Indio,Alameda city,Track,Track,92201,760,3231145,0,33.7247482,-116.2114686,34119,25468,28508,623.97430176909
602489,6,California,CA,Alameda,Martinez,Alameda city,Track,Track,94553,925,15421645,1482175,38.0218058,-122.0963072,73607,66714,47145,647.372914580787
6024899,6,California,CA,Alameda,Coachella,Alameda city,Track,Track,92236,760,714648,0,33.6712432,-116.1823836,39232,30693,29240,604.182060812637
60249,6,California,CA,Alameda,Oakland,Alameda city,Track,Track,94602,510,800378,0,37.8120851,-122.2190899,120513,112224,83191,575.763267421013
6024909,6,California,CA,Alameda,Lake Elsinore,Alameda city,Track,Track,92530,951,2475930,6250946,33.6478677,-117.358069,50881,39824,43805,1029.26070914726
6024919,6,California,CA,Alameda,Blythe,Alameda city,Track,Track,92225,760,134979436,4213361,33.6218613,-114.5601089,66939,48219,61838,371.349365629552
6024929,6,California,CA,Alameda,Moreno Valley,Alameda city,Track,Track,92551,951,1659763,0,33.8974314,-117.2217753,46345,41454,36563,1346.55205144234
6024939,6,California,CA,Alameda,Murrieta,Alameda city,Track,Track,92563,951,5056096,0,33.5490164,-117.1625551,85545,67716,65635,2088.67265443759
6024949,6,California,CA,Alameda,Palm Springs,Alameda city,Track,Track,92264,760,140928942,1157,33.7649103,-116.5735745,93839,63513,80024,622.505768617331
6024959,6,California,CA,Alameda,San Jacinto,Alameda city,Track,Track,92581,951,39399279,822799,33.7741421,-116.880664,76493,62625,60577,793.300972684633
6024969,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95818,916,525743,51938,38.5770653,-121.5044795,73161,55543,64167,602.432764882115
6024979,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95818,916,1033082,0,38.5652846,-121.4903061,47491,32594,43877,949.941278131525
6024989,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95820,916,2581783,0,38.5358637,-121.4295972,63903,57572,41310,1522.4986241527
602499,6,California,CA,Alameda,Pleasant Hill,Alameda city,Track,Track,94523,925,2008436,0,37.9514803,-122.0605997,86662,71177,61994,1068.68804232109
6024999,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95820,916,1269305,0,38.5327553,-121.477878,46002,35002,36631,687.643437700628
6025009,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95831,916,1648104,0,38.4876901,-121.5206821,63288,52149,56263,1385.10810547182
6025019,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95824,916,1802495,0,38.5180285,-121.4711734,32556,25426,26957,831.345655135919
6025029,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95823,916,1719198,0,38.4777448,-121.4391674,42462,27840,42249,1708.07392442577
6025039,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95814,916,5827225,439612,38.5916036,-121.4825202,18527,11624,29025,260.416925482297
6025049,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95825,916,2619542,0,38.6032015,-121.3922066,52142,40302,44552,1424.89825700016
6025059,6,California,CA,Alameda,Carmichael,Alameda city,Track,Track,95608,916,2606819,0,38.6206259,-121.3564193,63509,52550,48859,1181.31507142792
6025069,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95838,916,3891462,0,38.6441696,-121.4385656,42219,31031,38546,1381.06955023659
6025079,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95834,916,1946694,0,38.6170872,-121.5081768,58794,49619,48427,1462.79368845844
6025089,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95835,916,75516029,754933,38.7092417,-121.5492084,107764,300000,70222,45.2649652770111
602509,6,California,CA,Alameda,Concord,Alameda city,Track,Track,94521,925,1955676,0,37.9598407,-121.9580852,95624,87928,60703,591.89337337739
6025099,6,California,CA,Alameda,Rio Linda,Alameda city,Track,Track,95673,916,8956049,0,38.7064567,-121.4297674,71446,58763,45679,754.136694035845
6025109,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95842,916,1188886,0,38.6811015,-121.3538791,56777,50638,40070,971.324986073572
6025119,6,California,CA,Alameda,Antelope,Alameda city,Track,Track,95843,916,1905258,0,38.7214772,-121.3727251,67156,57782,46644,1383.75957910256
6025129,6,California,CA,Alameda,Carmichael,Alameda city,Track,Track,95608,916,2526294,126249,38.6032613,-121.3357344,97084,76849,75032,881.35755138099
6025139,6,California,CA,Alameda,Fair Oaks,Alameda city,Track,Track,95628,916,3028935,0,38.6584824,-121.2582305,95178,79275,70199,821.71327251735
6025149,6,California,CA,Alameda,Citrus Heights,Alameda city,Track,Track,95610,916,2558194,0,38.7059315,-121.255185,71356,61456,54851,1090.60814060259
6025159,6,California,CA,Alameda,Citrus Heights,Alameda city,Track,Track,95610,916,1469997,0,38.6856089,-121.2953919,59953,51347,41110,640.974932183476
6025169,6,California,CA,Alameda,Orangevale,Alameda city,Track,Track,95662,916,6096148,22112,38.6986392,-121.2324674,86043,71171,64032,876.715896512227
6025179,6,California,CA,Alameda,Folsom,Alameda city,Track,Track,95630,916,2742337,279526,38.6767295,-121.1744201,66640,54109,49058,799.460597851224
6025189,6,California,CA,Alameda,Folsom,Alameda city,Track,Track,95630,916,3360863,0,38.6509225,-121.1036665,131940,300000,65315,317.23927884928
602519,6,California,CA,Alameda,Concord,Alameda city,Track,Track,94520,925,687658,0,37.9550364,-122.0446085,44442,38182,35451,1371.23678725214
6025199,6,California,CA,Alameda,Rancho Cordova,Alameda city,Track,Track,95670,916,2349922,352472,38.5849031,-121.3258865,65730,55292,50733,483.545130954025
6025209,6,California,CA,Alameda,Rancho Cordova,Alameda city,Track,Track,95670,916,4738402,0,38.5901453,-121.2806306,66104,58224,48393,1258.21152790992
6025219,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95827,916,2990984,0,38.5389672,-121.3457892,68453,60323,46852,678.557369865357
6025229,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95828,916,2722154,0,38.4645471,-121.3784574,76453,64230,54734,912.784826242482
